,index,pc_code,pc_description,unit,country_code,country_name,quantity,value
4128,4820,F6,Other Crude Minerals,Ton,2459,Congo D. Rep.,1994.1,0.478296
4129,4821,F6,Other Crude Minerals,Ton,3011,Angola,130.5,0.032168
4130,4822,F6,Other Crude Minerals,Ton,3041,Botswana,11.0,0.002062
4131,4823,F6,Other Crude Minerals,Ton,3053,Burundi,10.087,0.000859
4132,4824,F6,Other Crude Minerals,Ton,3102,Djibouti,6452.0,0.210041
4133,4825,F6,Other Crude Minerals,Ton,3115,Ethiopia,4775.105,0.256804
4134,4826,F6,Other Crude Minerals,Ton,3149,Ghana,1055.27,0.222331
4135,4827,F6,Other Crude Minerals,Ton,3167,Guinea,227.95,0.044068
4136,4828,F6,Other Crude Minerals,Ton,3229,Liberia,24.0,0.005687
4137,4829,F6,Other Crude Minerals,Ton,3243,Malawi,30.95,0.009749
4138,4830,F6,Other Crude Minerals,Ton,3267,Mozambique,4226.0,0.369223
4139,4831,F6,Other Crude Minerals,Ton,3291,Nigeria,12679.131,2.036333
4140,4832,F6,Other Crude Minerals,Ton,3339,Reunion,588.0,0.022567
4141,4833,F6,Other Crude Minerals,Ton,3355,Seychelles,0.15,4.9e-05
4142,4834,F6,Other Crude Minerals,Ton,3357,Sierra Leone,21.0,0.007922
4143,4835,F6,Other Crude Minerals,Ton,3461,Zambia,1.0,0.00082
4144,4836,F6,Other Crude Minerals,Ton,4005,Algeria,659.85,0.137276
4145,4837,F6,Other Crude Minerals,Ton,4111,Egypt A Rp,2270.0,0.770716
4146,4838,F6,Other Crude Minerals,Ton,4265,Morocco,42.0,0.010367
4147,4839,F6,Other Crude Minerals,Ton,4365,South Africa,2862.973,0.819257
4148,4840,F6,Other Crude Minerals,Ton,4381,Sudan,1.325,0.002868
4149,4841,F6,Other Crude Minerals,Ton,4407,Tunisia,464.1,0.104349
4150,4842,F6,Other Crude Minerals,Ton,5059,Canada,96.415,0.090307
4151,4843,F6,Other Crude Minerals,Ton,5423,U S A,1442.557,0.568296
4152,4844,F6,Other Crude Minerals,Ton,6015,Argentina,56.0,0.011718
4153,4845,F6,Other Crude Minerals,Ton,6039,Bolivia,0.9,0.001508
4154,4846,F6,Other Crude Minerals,Ton,6043,Brazil,50.5,0.033043
4155,4847,F6,Other Crude Minerals,Ton,6083,Colombia,6.0,0.001998
4156,4848,F6,Other Crude Minerals,Ton,6109,Ecuador,72.0,0.011352
4157,4849,F6,Other Crude Minerals,Ton,6319,Peru,0.2,0.000367
4158,4850,F6,Other Crude Minerals,Ton,6427,Uruguay,13.0,0.003633
4159,4851,F6,Other Crude Minerals,Ton,6433,Venezuela,66.0,0.055989
4160,4852,F6,Other Crude Minerals,Ton,7171,Guyana,72.0,0.028974
4161,4853,F6,Other Crude Minerals,Ton,7203,Jamaica,8.0,0.003795
4162,4854,F6,Other Crude Minerals,Ton,7405,Trinidad,53.0,0.01597
4163,4855,F6,Other Crude Minerals,Ton,8165,Guatemala,16.0,0.006309
4164,4856,F6,Other Crude Minerals,Ton,9103,Dominic Rep,42.0,0.010687
4165,4857,F6,Other Crude Minerals,Ton,9259,Mexico,142.0,0.043598
4166,4858,F6,Other Crude Minerals,Ton,10001,Afghanistan,0.048,0.000198
4167,4859,F6,Other Crude Minerals,Ton,10017,Australia,4686.366,0.487385
4168,4860,F6,Other Crude Minerals,Ton,10027,Bangladesh Pr,817453.341,10.92953
4169,4861,F6,Other Crude Minerals,Ton,10038,Bhutan,14692.327,5.640601
4170,4862,F6,Other Crude Minerals,Ton,10047,Brunei,5869.03,0.219513
4171,4863,F6,Other Crude Minerals,Ton,10077,China P Rp,156990.926,8.353435
4172,4864,F6,Other Crude Minerals,Ton,10179,Hong Kong,27.46,0.010712
4173,4865,F6,Other Crude Minerals,Ton,10187,Indonesia,19392.176,5.425138
4174,4866,F6,Other Crude Minerals,Ton,10189,Iran,2564.845,1.81523
4175,4867,F6,Other Crude Minerals,Ton,10205,Japan,3692.289,1.556653
4176,4868,F6,Other Crude Minerals,Ton,10217,Korea Rp,2748.035,0.560153
4177,4869,F6,Other Crude Minerals,Ton,10245,Malaysia,15105.832,2.102524
4178,4870,F6,Other Crude Minerals,Ton,10258,Myanmar,107.5,0.018844
4179,4871,F6,Other Crude Minerals,Ton,10273,Nepal,667353.231,6.530807
4180,4872,F6,Other Crude Minerals,Ton,10285,New Zealand,28.06,0.001742
4181,4873,F6,Other Crude Minerals,Ton,10309,Pakistan Ir,55959.5,1.474414
4182,4874,F6,Other Crude Minerals,Ton,10323,Philippines,95703.355,6.796919
4183,4875,F6,Other Crude Minerals,Ton,10359,Singapore,675.813,0.158055
4184,4876,F6,Other Crude Minerals,Ton,10369,Sri Lanka Dsr,22179.946,1.765097
4185,4877,F6,Other Crude Minerals,Ton,10397,Thailand,32987.794,5.76869
4186,4878,F6,Other Crude Minerals,Ton,10437,Vietnam Soc Rep,1929.805,0.429718
4187,4879,F6,Other Crude Minerals,Ton,11025,Baharain Is,7961.076,0.324189
4188,4880,F6,Other Crude Minerals,Ton,11191,Iraq,3777.0,0.194521
4189,4881,F6,Other Crude Minerals,Ton,11207,Jordan,848.0,0.196545
4190,4882,F6,Other Crude Minerals,Ton,11219,Kuwait,1868.13,0.223316
4191,4883,F6,Other Crude Minerals,Ton,11225,Lebanon,624.0,0.130926
4192,4884,F6,Other Crude Minerals,Ton,11301,Oman,8755.325,0.487015
4193,4885,F6,Other Crude Minerals,Ton,11335,Qatar,131464.0,4.393524
4194,4886,F6,Other Crude Minerals,Ton,11351,Saudi Arab,195764.969,12.983273
4195,4887,F6,Other Crude Minerals,Ton,11391,Syria,307.0,0.057989
4196,4888,F6,Other Crude Minerals,Ton,11419,U Arab Emts,302054.966,7.564731
4197,4889,F6,Other Crude Minerals,Ton,11453,Yemen Republc,784.0,0.141049
4198,4890,F6,Other Crude Minerals,Ton,12075,Taiwan,1512.52,0.26902
4199,4891,F6,Other Crude Minerals,Ton,12195,Israel,2693.16,0.817683
4200,4892,F6,Other Crude Minerals,Ton,12215,Korea Dp Rp,79.0,0.011572
4201,4893,F6,Other Crude Minerals,Ton,12247,Maldives,1228.4,0.113219
4202,4894,F6,Other Crude Minerals,Ton,13019,Austria,3644.0,0.717428
4203,4895,F6,Other Crude Minerals,Ton,13033,Belgium,1484.664,0.329247
4204,4896,F6,Other Crude Minerals,Ton,13101,Denmark,0.003,0.0
4205,4897,F6,Other Crude Minerals,Ton,13129,France,240.989,0.125316
4206,4898,F6,Other Crude Minerals,Ton,13147,Germany,2502.835,0.587527
4207,4899,F6,Other Crude Minerals,Ton,13155,Greece,49.0,0.008383
4208,4900,F6,Other Crude Minerals,Ton,13197,Italy,925.962,0.220044
4209,4901,F6,Other Crude Minerals,Ton,13235,Luxembourg,0.06,0.00016
4210,4902,F6,Other Crude Minerals,Ton,13275,Netherland,3121.898,0.683541
4211,4903,F6,Other Crude Minerals,Ton,13327,Portugal,78.45,0.015924
4212,4904,F6,Other Crude Minerals,Ton,13367,Spain,11669.607,2.386268
4213,4905,F6,Other Crude Minerals,Ton,13387,Sweden,19.485,0.006575
4214,4906,F6,Other Crude Minerals,Ton,13421,U K,709.699,0.200024
4215,4907,F6,Other Crude Minerals,Ton,14297,Norway,2.076,0.002897
4216,4908,F6,Other Crude Minerals,Ton,14389,Switzerland,9.5,0.012979
4217,4909,F6,Other Crude Minerals,Ton,15049,Bulgaria,262.0,0.068724
4218,4910,F6,Other Crude Minerals,Ton,15098,Czech Republic,26.0,0.005392
4219,4911,F6,Other Crude Minerals,Ton,15145,Georgia,20.0,0.004984
4220,4912,F6,Other Crude Minerals,Ton,15224,Latvia,0.085,2.7e-05
4221,4913,F6,Other Crude Minerals,Ton,15234,Lithuania,2.0,0.001185
4222,4914,F6,Other Crude Minerals,Ton,15325,Poland,64.0,0.032926
4223,4915,F6,Other Crude Minerals,Ton,15343,Romania,12.0,0.002755
4224,4916,F6,Other Crude Minerals,Ton,15344,Russia,1017.901,0.173681
4225,4917,F6,Other Crude Minerals,Ton,15360,Slovenia,138.0,0.013512
4226,4918,F6,Other Crude Minerals,Ton,15422,Ukraine,199.0,0.038713
4227,4919,F6,Other Crude Minerals,Ton,15430,Uzbekistan,64.0,0.015611
4228,4920,F6,Other Crude Minerals,Ton,16409,Turkey,744.011,0.163035
4229,4931,F8,Finished Leather,Ton,599,Unspecified,0.004,0.000126
4230,4932,F8,Finished Leather,Ton,1213,Kenya,17.706,0.073766
4231,4933,F8,Finished Leather,Ton,1417,Uganda,0.588,0.00463
4232,4934,F8,Finished Leather,Ton,2069,Chad,0.32,0.013068
4233,4935,F8,Finished Leather,Ton,2241,Madagascar,2.0,0.039833
4234,4936,F8,Finished Leather,Ton,2257,Mauritius,9.245,0.225419
4235,4937,F8,Finished Leather,Ton,3011,Angola,21.0,0.307063
4236,4938,F8,Finished Leather,Ton,3115,Ethiopia,15.257,0.656998
4237,4939,F8,Finished Leather,Ton,3267,Mozambique,8.0,0.19876
4238,4940,F8,Finished Leather,Ton,3291,Nigeria,3.545,0.058357
4239,4941,F8,Finished Leather,Ton,3385,Swaziland,0.22,0.009452
4240,4942,F8,Finished Leather,Ton,4265,Morocco,149.63,2.522662
4241,4943,F8,Finished Leather,Ton,4365,South Africa,1292.816,19.116803
4242,4944,F8,Finished Leather,Ton,4407,Tunisia,88.877,1.283065
4243,4945,F8,Finished Leather,Ton,5059,Canada,80.082,1.283306
4244,4946,F8,Finished Leather,Ton,5423,U S A,1529.181,30.097272
4245,4947,F8,Finished Leather,Ton,6015,Argentina,1.05,0.037745
4246,4948,F8,Finished Leather,Ton,6043,Brazil,0.534,0.021572
4247,4949,F8,Finished Leather,Ton,6073,Chile,14.601,0.10797
4248,4950,F8,Finished Leather,Ton,6083,Colombia,2.69,0.069632
4249,4951,F8,Finished Leather,Ton,6109,Ecuador,0.55,0.017071
4250,4952,F8,Finished Leather,Ton,6319,Peru,3.8,0.04976
4251,4953,F8,Finished Leather,Ton,6427,Uruguay,0.065,0.002595
4252,4954,F8,Finished Leather,Ton,6433,Venezuela,0.03,0.001116
4253,4955,F8,Finished Leather,Ton,7013,Antigua,0.3,0.004155
4254,4956,F8,Finished Leather,Ton,7203,Jamaica,0.335,0.010685
4255,4957,F8,Finished Leather,Ton,8165,Guatemala,177.66,1.874186
4256,4958,F8,Finished Leather,Ton,8177,Honduras,0.03,0.00152
4257,4959,F8,Finished Leather,Ton,8287,Nicaragua,2.69,0.058471
4258,4960,F8,Finished Leather,Ton,9103,Dominic Rep,51.836,1.052398
4259,4961,F8,Finished Leather,Ton,9259,Mexico,68.462,1.058425
4260,4962,F8,Finished Leather,Ton,9311,Panama Republic,11.0,0.130694
4261,4963,F8,Finished Leather,Ton,9439,Virgin Is Us,0.28,0.00643
4262,4964,F8,Finished Leather,Ton,10001,Afghanistan,0.408,0.002128
4263,4965,F8,Finished Leather,Ton,10017,Australia,116.706,1.86922
4264,4966,F8,Finished Leather,Ton,10027,Bangladesh Pr,582.239,11.322094
4265,4967,F8,Finished Leather,Ton,10056,Cambodia,337.586,12.555255
4266,4968,F8,Finished Leather,Ton,10077,China P Rp,6359.27,109.448287
4267,4969,F8,Finished Leather,Ton,10079,Christmas Is.,0.5,0.025487
4268,4970,F8,Finished Leather,Ton,10127,Fiji Is,16.63,0.311248
4269,4971,F8,Finished Leather,Ton,10179,Hong Kong,9808.266,287.780334
4270,4972,F8,Finished Leather,Ton,10187,Indonesia,1020.486,21.672842
4271,4973,F8,Finished Leather,Ton,10189,Iran,25.0,0.443004
4272,4974,F8,Finished Leather,Ton,10205,Japan,183.772,5.601614
4273,4975,F8,Finished Leather,Ton,10217,Korea Rp,2865.643,60.426642
4274,4976,F8,Finished Leather,Ton,10223,Lao Pd Rp,1.485,0.042372
4275,4977,F8,Finished Leather,Ton,10245,Malaysia,2378.282,39.524345
4276,4978,F8,Finished Leather,Ton,10258,Myanmar,65.057,1.99422
4277,4979,F8,Finished Leather,Ton,10273,Nepal,14.19,0.117619
4278,4980,F8,Finished Leather,Ton,10285,New Zealand,29.944,0.429305
4279,4981,F8,Finished Leather,Ton,10309,Pakistan Ir,44.545,1.463545
4280,4982,F8,Finished Leather,Ton,10323,Philippines,107.573,3.331284
4281,4983,F8,Finished Leather,Ton,10359,Singapore,96.927,1.991852
4282,4984,F8,Finished Leather,Ton,10369,Sri Lanka Dsr,177.424,3.792174
4283,4985,F8,Finished Leather,Ton,10397,Thailand,882.022,12.748631
4284,4986,F8,Finished Leather,Ton,10437,Vietnam Soc Rep,4380.991,105.495706
4285,4987,F8,Finished Leather,Ton,11025,Baharain Is,0.59,0.00653
4286,4988,F8,Finished Leather,Ton,11207,Jordan,45.575,0.614662
4287,4989,F8,Finished Leather,Ton,11219,Kuwait,6.058,0.122107
4288,4990,F8,Finished Leather,Ton,11225,Lebanon,28.45,0.263729
4289,4991,F8,Finished Leather,Ton,11301,Oman,18.491,0.329134
4290,4992,F8,Finished Leather,Ton,11335,Qatar,0.936,0.024313
4291,4993,F8,Finished Leather,Ton,11351,Saudi Arab,38.65,0.413131
4292,4994,F8,Finished Leather,Ton,11391,Syria,98.7,0.78059
4293,4995,F8,Finished Leather,Ton,11419,U Arab Emts,197.956,6.342436
4294,4996,F8,Finished Leather,Ton,12075,Taiwan,281.034,5.960962
4295,4997,F8,Finished Leather,Ton,12195,Israel,102.545,1.991936
4296,4998,F8,Finished Leather,Ton,12215,Korea Dp Rp,45.278,1.654608
4297,4999,F8,Finished Leather,Ton,12239,Macao,0.4,0.00644
4298,5000,F8,Finished Leather,Ton,12247,Maldives,0.217,0.003108
4299,5001,F8,Finished Leather,Ton,13019,Austria,80.975,1.999566
4300,5002,F8,Finished Leather,Ton,13033,Belgium,15.723,0.316425
4301,5003,F8,Finished Leather,Ton,13101,Denmark,1.613,0.034252
4302,5004,F8,Finished Leather,Ton,13125,Finland,0.92,0.048806
4303,5005,F8,Finished Leather,Ton,13129,France,311.556,6.991015
4304,5006,F8,Finished Leather,Ton,13147,Germany,1436.323,26.392657
4305,5007,F8,Finished Leather,Ton,13155,Greece,11.907,0.212407
4306,5008,F8,Finished Leather,Ton,13193,Ireland,0.296,0.007666
4307,5009,F8,Finished Leather,Ton,13197,Italy,8188.423,129.172089
4308,5010,F8,Finished Leather,Ton,13198,Vatican City,1.1,0.053776
4309,5011,F8,Finished Leather,Ton,13275,Netherland,1206.07,17.579787
4310,5012,F8,Finished Leather,Ton,13327,Portugal,692.064,17.280355
4311,5013,F8,Finished Leather,Ton,13367,Spain,1628.052,32.278445
4312,5014,F8,Finished Leather,Ton,13387,Sweden,0.34,0.012285
4313,5015,F8,Finished Leather,Ton,13421,U K,369.075,6.4549
4314,5016,F8,Finished Leather,Ton,14297,Norway,252.29,5.075896
4315,5017,F8,Finished Leather,Ton,14389,Switzerland,6.966,0.220056
4316,5018,F8,Finished Leather,Ton,15003,Albania,129.75,1.151514
4317,5019,F8,Finished Leather,Ton,15040,Bosnia-Hrzgovin,2.273,0.024714
4318,5020,F8,Finished Leather,Ton,15049,Bulgaria,1.662,0.075649
4319,5021,F8,Finished Leather,Ton,15055,Belarus,1.644,0.05852
4320,5022,F8,Finished Leather,Ton,15098,Czech Republic,42.866,0.790185
4321,5023,F8,Finished Leather,Ton,15114,Estonia,0.35,0.014639
4322,5024,F8,Finished Leather,Ton,15181,Hungary,73.812,2.213201
4323,5025,F8,Finished Leather,Ton,15216,Kyrghyzstan,0.3,0.001587
4324,5026,F8,Finished Leather,Ton,15234,Lithuania,68.073,0.70546
4325,5027,F8,Finished Leather,Ton,15260,Moldova,10.32,0.191517
4326,5028,F8,Finished Leather,Ton,15325,Poland,290.578,4.635667
4327,5029,F8,Finished Leather,Ton,15343,Romania,123.038,1.464042
4328,5030,F8,Finished Leather,Ton,15344,Russia,917.109,9.629722
4329,5031,F8,Finished Leather,Ton,15352,Serbia,1.846,0.028532
4330,5032,F8,Finished Leather,Ton,15356,Montenegro,1.8,0.039548
4331,5033,F8,Finished Leather,Ton,15358,Slovak Rep,215.72,3.294925
4332,5034,F8,Finished Leather,Ton,15360,Slovenia,35.24,0.521594
4333,5035,F8,Finished Leather,Ton,15422,Ukraine,62.18,0.618667
4334,5036,F8,Finished Leather,Ton,16095,Cyprus,6.4,0.038008
4335,5037,F8,Finished Leather,Ton,16233,Liechtenstein,46.166,0.567658
4336,5038,F8,Finished Leather,Ton,16409,Turkey,1512.429,17.767738
4337,5223,G1,Leather Garments,Ton,599,Unspecified,6.413,0.37262
4338,5224,G1,Leather Garments,Ton,1213,Kenya,0.1,0.002814
4339,5225,G1,Leather Garments,Ton,1395,Tanzania Rep,0.011,0.000188
4340,5226,G1,Leather Garments,Ton,2257,Mauritius,0.277,0.008029
4341,5227,G1,Leather Garments,Ton,2353,Senegal,0.0,4e-06
4342,5228,G1,Leather Garments,Ton,2399,Togo,0.002,0.000131
4343,5229,G1,Leather Garments,Ton,2459,Congo D. Rep.,0.003,5.7e-05
4344,5230,G1,Leather Garments,Ton,3011,Angola,0.001,7.8e-05
4345,5231,G1,Leather Garments,Ton,3267,Mozambique,0.004,7e-05
4346,5232,G1,Leather Garments,Ton,3291,Nigeria,0.039,0.001661
4347,5233,G1,Leather Garments,Ton,3385,Swaziland,0.184,0.010396
4348,5234,G1,Leather Garments,Ton,4005,Algeria,0.003,0.000569
4349,5235,G1,Leather Garments,Ton,4265,Morocco,0.2,0.004381
4350,5236,G1,Leather Garments,Ton,4365,South Africa,8.374,0.625992
4351,5237,G1,Leather Garments,Ton,4381,Sudan,0.001,7e-06
4352,5238,G1,Leather Garments,Ton,4407,Tunisia,1.0,0.013803
4353,5239,G1,Leather Garments,Ton,5059,Canada,104.789,7.770217
4354,5240,G1,Leather Garments,Ton,5423,U S A,679.005,63.459098
4355,5241,G1,Leather Garments,Ton,6015,Argentina,14.441,1.265357
4356,5242,G1,Leather Garments,Ton,6043,Brazil,8.827,0.721592
4357,5243,G1,Leather Garments,Ton,6073,Chile,294.611,6.265033
4358,5244,G1,Leather Garments,Ton,6083,Colombia,12.494,1.140873
4359,5245,G1,Leather Garments,Ton,6317,Paraguay,0.15,0.006656
4360,5246,G1,Leather Garments,Ton,6319,Peru,19.956,0.543407
4361,5247,G1,Leather Garments,Ton,6427,Uruguay,0.556,0.027652
4362,5248,G1,Leather Garments,Ton,7405,Trinidad,0.005,0.000488
4363,5249,G1,Leather Garments,Ton,9259,Mexico,1.968,0.147905
4364,5250,G1,Leather Garments,Ton,9311,Panama Republic,0.912,0.086104
4365,5251,G1,Leather Garments,Ton,9383,Suriname,0.025,0.001164
4366,5252,G1,Leather Garments,Ton,10001,Afghanistan,0.107,0.007703
4367,5253,G1,Leather Garments,Ton,10017,Australia,75.516,4.845642
4368,5254,G1,Leather Garments,Ton,10027,Bangladesh Pr,0.003,4.3e-05
4369,5255,G1,Leather Garments,Ton,10077,China P Rp,114.188,9.032209
4370,5256,G1,Leather Garments,Ton,10127,Fiji Is,0.001,1.7e-05
4371,5257,G1,Leather Garments,Ton,10179,Hong Kong,74.273,7.64938
4372,5258,G1,Leather Garments,Ton,10187,Indonesia,0.003,0.000428
4373,5259,G1,Leather Garments,Ton,10205,Japan,22.323,2.321429
4374,5260,G1,Leather Garments,Ton,10217,Korea Rp,18.059,2.041
4375,5261,G1,Leather Garments,Ton,10245,Malaysia,6.828,0.535224
4376,5262,G1,Leather Garments,Ton,10273,Nepal,1.355,0.044803
4377,5263,G1,Leather Garments,Ton,10285,New Zealand,6.105,0.442708
4378,5264,G1,Leather Garments,Ton,10323,Philippines,0.015,0.001196
4379,5265,G1,Leather Garments,Ton,10359,Singapore,18.077,1.186038
4380,5266,G1,Leather Garments,Ton,10369,Sri Lanka Dsr,0.927,0.059873
4381,5267,G1,Leather Garments,Ton,10397,Thailand,0.254,0.026824
4382,5268,G1,Leather Garments,Ton,10437,Vietnam Soc Rep,0.028,0.001671
4383,5269,G1,Leather Garments,Ton,11025,Baharain Is,0.179,0.002119
4384,5270,G1,Leather Garments,Ton,11191,Iraq,0.008,0.000119
4385,5271,G1,Leather Garments,Ton,11207,Jordan,0.75,0.001727
4386,5272,G1,Leather Garments,Ton,11219,Kuwait,2.546,0.026535
4387,5273,G1,Leather Garments,Ton,11225,Lebanon,0.063,0.014182
4388,5274,G1,Leather Garments,Ton,11301,Oman,0.857,0.02998
4389,5275,G1,Leather Garments,Ton,11335,Qatar,0.03,0.002915
4390,5276,G1,Leather Garments,Ton,11351,Saudi Arab,2.368,0.1194
4391,5277,G1,Leather Garments,Ton,11419,U Arab Emts,306.368,25.598141
4392,5278,G1,Leather Garments,Ton,12075,Taiwan,9.325,0.899797
4393,5279,G1,Leather Garments,Ton,12195,Israel,18.587,0.878057
4394,5280,G1,Leather Garments,Ton,12215,Korea Dp Rp,0.02,0.002307
4395,5281,G1,Leather Garments,Ton,12247,Maldives,0.005,0.000905
4396,5282,G1,Leather Garments,Ton,13019,Austria,70.542,3.641003
4397,5283,G1,Leather Garments,Ton,13033,Belgium,69.322,4.761425
4398,5284,G1,Leather Garments,Ton,13101,Denmark,356.616,24.863643
4399,5285,G1,Leather Garments,Ton,13125,Finland,14.327,0.968348
4400,5286,G1,Leather Garments,Ton,13129,France,667.718,49.375076
4401,5287,G1,Leather Garments,Ton,13147,Germany,1627.849,104.078558
4402,5288,G1,Leather Garments,Ton,13155,Greece,3.27,0.199504
4403,5289,G1,Leather Garments,Ton,13193,Ireland,0.076,0.000718
4404,5290,G1,Leather Garments,Ton,13197,Italy,620.434,53.224288
4405,5291,G1,Leather Garments,Ton,13235,Luxembourg,0.005,0.000841
4406,5292,G1,Leather Garments,Ton,13275,Netherland,215.661,17.719894
4407,5293,G1,Leather Garments,Ton,13327,Portugal,35.035,2.258517
4408,5294,G1,Leather Garments,Ton,13367,Spain,1370.773,89.666568
4409,5295,G1,Leather Garments,Ton,13387,Sweden,79.932,5.365531
4410,5296,G1,Leather Garments,Ton,13421,U K,567.675,41.421617
4411,5297,G1,Leather Garments,Ton,14121,Faroe Is.,0.003,0.00024
4412,5298,G1,Leather Garments,Ton,14185,Iceland,0.121,0.008867
4413,5299,G1,Leather Garments,Ton,14297,Norway,23.538,1.516619
4414,5300,G1,Leather Garments,Ton,14389,Switzerland,59.385,4.390027
4415,5301,G1,Leather Garments,Ton,15049,Bulgaria,0.519,0.025136
4416,5302,G1,Leather Garments,Ton,15055,Belarus,0.345,0.016682
4417,5303,G1,Leather Garments,Ton,15092,Croatia,0.821,0.027559
4418,5304,G1,Leather Garments,Ton,15098,Czech Republic,18.753,1.69934
4419,5305,G1,Leather Garments,Ton,15114,Estonia,0.298,0.013492
4420,5306,G1,Leather Garments,Ton,15145,Georgia,0.02,0.001021
4421,5307,G1,Leather Garments,Ton,15181,Hungary,3.959,0.103396
4422,5308,G1,Leather Garments,Ton,15212,Kazakhstan,0.358,0.014306
4423,5309,G1,Leather Garments,Ton,15216,Kyrghyzstan,0.242,0.009441
4424,5310,G1,Leather Garments,Ton,15234,Lithuania,0.799,0.081946
4425,5311,G1,Leather Garments,Ton,15325,Poland,22.215,1.641567
4426,5312,G1,Leather Garments,Ton,15343,Romania,1.319,0.032932
4427,5313,G1,Leather Garments,Ton,15344,Russia,82.282,6.686819
4428,5314,G1,Leather Garments,Ton,15352,Serbia,0.111,0.003631
4429,5315,G1,Leather Garments,Ton,15358,Slovak Rep,0.001,0.000166
4430,5316,G1,Leather Garments,Ton,15360,Slovenia,0.04,0.000647
4431,5317,G1,Leather Garments,Ton,15430,Uzbekistan,0.425,0.01727
4432,5318,G1,Leather Garments,Ton,16151,Gibraltar,0.055,0.00346
4433,5319,G1,Leather Garments,Ton,16251,Malta,0.163,0.01703
4434,5320,G1,Leather Garments,Ton,16409,Turkey,21.501,1.871201
4435,5494,G3,Leather Footwear Component,Ton,1213,Kenya,3.913,0.070699
4436,5495,G3,Leather Footwear Component,Ton,1395,Tanzania Rep,0.2,0.00022
4437,5496,G3,Leather Footwear Component,Ton,1417,Uganda,0.111,0.000693
4438,5497,G3,Leather Footwear Component,Ton,2257,Mauritius,0.232,0.002744
4439,5498,G3,Leather Footwear Component,Ton,2399,Togo,3.0,0.023505
4440,5499,G3,Leather Footwear Component,Ton,3011,Angola,0.45,0.003382
4441,5500,G3,Leather Footwear Component,Ton,3149,Ghana,20.494,0.490211
4442,5501,G3,Leather Footwear Component,Ton,3267,Mozambique,25.0,0.222956
4443,5502,G3,Leather Footwear Component,Ton,3291,Nigeria,2.938,0.113046
4444,5503,G3,Leather Footwear Component,Ton,3355,Seychelles,0.16,0.001466
4445,5504,G3,Leather Footwear Component,Ton,3363,Somalia,3.0,0.028023
4446,5505,G3,Leather Footwear Component,Ton,4005,Algeria,77.137,0.828652
4447,5506,G3,Leather Footwear Component,Ton,4365,South Africa,466.415,5.72513
4448,5507,G3,Leather Footwear Component,Ton,4381,Sudan,0.85,0.007145
4449,5508,G3,Leather Footwear Component,Ton,4407,Tunisia,97.961,2.107003
4450,5509,G3,Leather Footwear Component,Ton,4463,Zimbabwe,10.64,0.162498
4451,5510,G3,Leather Footwear Component,Ton,5059,Canada,14.082,0.314372
4452,5511,G3,Leather Footwear Component,Ton,5423,U S A,99.676,4.719103
4453,5512,G3,Leather Footwear Component,Ton,6015,Argentina,48.471,0.734022
4454,5513,G3,Leather Footwear Component,Ton,6043,Brazil,22.038,0.435938
4455,5514,G3,Leather Footwear Component,Ton,6073,Chile,19.65,0.704871
4456,5515,G3,Leather Footwear Component,Ton,6319,Peru,30.0,0.344282
4457,5516,G3,Leather Footwear Component,Ton,6433,Venezuela,6.0,0.120206
4458,5517,G3,Leather Footwear Component,Ton,9259,Mexico,0.011,0.000192
4459,5518,G3,Leather Footwear Component,Ton,9277,Netherlandantil,1.9,0.04295
4460,5519,G3,Leather Footwear Component,Ton,9311,Panama Republic,0.2,0.01197
4461,5520,G3,Leather Footwear Component,Ton,10017,Australia,32.195,0.597598
4462,5521,G3,Leather Footwear Component,Ton,10027,Bangladesh Pr,28.384,0.254313
4463,5522,G3,Leather Footwear Component,Ton,10056,Cambodia,0.16,0.001808
4464,5523,G3,Leather Footwear Component,Ton,10077,China P Rp,36.677,0.802577
4465,5524,G3,Leather Footwear Component,Ton,10127,Fiji Is,2.12,0.058469
4466,5525,G3,Leather Footwear Component,Ton,10179,Hong Kong,5.225,0.35091
4467,5526,G3,Leather Footwear Component,Ton,10187,Indonesia,129.345,1.981286
4468,5527,G3,Leather Footwear Component,Ton,10189,Iran,10.655,0.156657
4469,5528,G3,Leather Footwear Component,Ton,10205,Japan,225.301,4.284435
4470,5529,G3,Leather Footwear Component,Ton,10217,Korea Rp,0.74,0.018699
4471,5530,G3,Leather Footwear Component,Ton,10223,Lao Pd Rp,8.04,0.175323
4472,5531,G3,Leather Footwear Component,Ton,10245,Malaysia,231.461,4.93561
4473,5532,G3,Leather Footwear Component,Ton,10258,Myanmar,0.07,0.000368
4474,5533,G3,Leather Footwear Component,Ton,10273,Nepal,24.734,0.172283
4475,5534,G3,Leather Footwear Component,Ton,10285,New Zealand,0.39,0.002216
4476,5535,G3,Leather Footwear Component,Ton,10309,Pakistan Ir,10.71,0.074436
4477,5536,G3,Leather Footwear Component,Ton,10323,Philippines,5.775,0.088744
4478,5537,G3,Leather Footwear Component,Ton,10359,Singapore,627.388,9.840268
4479,5538,G3,Leather Footwear Component,Ton,10369,Sri Lanka Dsr,54.493,0.529796
4480,5539,G3,Leather Footwear Component,Ton,10397,Thailand,29.268,1.508855
4481,5540,G3,Leather Footwear Component,Ton,10437,Vietnam Soc Rep,2.231,0.015966
4482,5541,G3,Leather Footwear Component,Ton,11025,Baharain Is,0.03,0.000229
4483,5542,G3,Leather Footwear Component,Ton,11207,Jordan,23.665,0.246262
